HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
NA	ceseng5002	cs	en	ad	NA	uedin.5561	NA	SYSTEM	2545	-0.361464469491382	128.092999935
NA	ceseng5002	cs	en	ad	NA	online-B.0	NA	SYSTEM	1938	-0.681311594196577	282.655999899
NA	ceseng5002	cs	en	ad	NA	online-A.0	NA	SYSTEM	2144	-0.128848378796694	105.058000088
NA	ceseng5002	cs	en	ad	NA	online-A.0	NA	SYSTEM	1938	0.685307938634712	28.3340001106
NA	ceseng5002	cs	en	ad	NA	uedin.5561	NA	SYSTEM	2403	-0.274233435480874	61.492000103
NA	ceseng5002	cs	en	ad	NA	uedin.5561	NA	SYSTEM	2434	0.481768859276861	133.118999958
NA	ceseng5002	cs	en	ad	NA	CUNI-Transformer.5560	NA	SYSTEM	2144	-0.768542628207085	38.5620000362
NA	ceseng5002	cs	en	ad	NA	online-B.0	NA	SYSTEM	638	-1.3500828549438	10.0749998093
NA	ceseng5002	cs	en	ad	NA	uedin.5561	NA	SYSTEM	1905	-1.3500828549438	3.74900007248
NA	ceseng5002	cs	en	ad	NA	CUNI-Transformer.5560	NA	SYSTEM	2032	0.598076904624204	7.52900004387
NA	ceseng5002	cs	en	ad	NA	online-B.0	NA	SYSTEM	2144	0.132844723234829	17.3680000305
NA	ceseng5002	cs	en	ad	NA	uedin.5561	NA	SYSTEM	638	-1.23377480959646	7.95200014114
NA	ceseng5002	cs	en	ad	NA	online-G.0	NA	SYSTEM	2403	-0.652234582859742	20.5520000458
NA	ceseng5002	cs	en	ad	NA	online-B.0	NA	SYSTEM	2545	0.132844723234829	24.5150001049
NA	ceseng5002	cs	en	ad	NA	CUNI-Transformer.5560	NA	SYSTEM	2223	-0.652234582859742	7.53799986839
NA	ceseng5002	cs	en	ad	NA	online-G.0	NA	SYSTEM	2545	-0.623157571522906	28.0420000553
NA	ceseng5002	cs	en	ad	NA	online-G.0	NA	SYSTEM	1531	-0.245156424144038	110.819999933
NA	ceseng5002	cs	en	ad	NA	online-A.0	NA	SYSTEM	2434	-0.44869550350189	15.2509999275
NA	ceseng5002	cs	en	ad	NA	CUNI-Transformer.5560	NA	SYSTEM	2434	-0.332387458154546	13.4099998474
NA	ceseng5002	cs	en	ad	NA	online-G.0	NA	SYSTEM	638	-1.3500828549438	32.625
NA	ceseng5002	cs	en	ad	NA	online-G.0	NA	SYSTEM	2223	-0.30331044681771	11.1440000534
NA	ceseng5002	cs	en	ad	NA	online-A.0	NA	SYSTEM	2640	-0.652234582859742	11.7120001316
NA	ceseng5002	cs	en	ad	NA	CUNI-Transformer.5560	NA	SYSTEM	1027	1.17961713136092	14.5520000458
NA	ceseng5002	cs	en	ad	NA	CUNI-Transformer.5560	NA	SYSTEM	170	1.55761827873979	5.68200016022
NA	ceseng5002	cs	en	ad	NA	online-A.0	NA	SYSTEM	170	1.55761827873979	5.68200016022
NA	ceseng5002	cs	en	ad	NA	online-G.0	NA	SYSTEM	170	1.55761827873979	5.68200016022
NA	ceseng5002	cs	en	ad	NA	uedin.5561	NA	SYSTEM	170	1.55761827873979	5.68200016022
NA	ceseng5002	cs	en	ad	NA	online-A.0	NA	SYSTEM	858	-1.3500828549438	32.6259999275
NA	ceseng5002	cs	en	ad	NA	online-A.0	NA	SYSTEM	2032	-1.3500828549438	6.51300001144
NA	ceseng5002	cs	en	ad	NA	CUNI-Transformer.5560	NA	SYSTEM	2545	1.20869414269776	20.3059999943
NA	ceseng5002	cs	en	ad	NA	uedin.5561	NA	BAD_REF	2545	-1.03023573023861	72.7050001621
NA	ceseng5002	cs	en	ad	NA	online-G.0	NA	SYSTEM	2640	0.0746907005611572	15.4440000057
